Date,Week,Exposed,Dung_160ml,FoodType,ID,Snail_No,Length,Eggs,Worms,C_Eggs,C_Worms,Infected,Alive,Dead,Last_Alive,Notes
Jan-25-2025,15,No,12.8,Low,S3,323,13.3,0,0,0,0,0,1,0,0,NA
Jan-31-2025,16,No,12.8,Low,S3,323,13.4,0,0,0,0,0,1,0,1,NA
0ct-11-2024,0,No,12.8,Low,T3,324,10.8,0,0,0,0,0,1,0,0,NA
0ct-18-2024,1,No,12.8,Low,T3,324,10.7,0,0,0,0,0,1,0,1,NA
0ct-25-2024,2,No,12.8,Low,T3,324,,,,,,0,0,1,0,Dead Oct.25.2024
Nov-01-2024,3,No,12.8,Low,T3,324,,,,,,0,0,1,0,Dead Oct.25.2024
Nov-08-2024,4,No,12.8,Low,T3,324,,,,,,0,0,1,0,Dead Oct.25.2024
Nov-15-2024,5,No,12.8,Low,T3,324,,,,,,0,0,1,0,Dead Oct.25.2024
Nov-22-2024,6,No,12.8,Low,T3,324,,,,,,0,0,1,0,Dead Oct.25.2024
Nov-29-2024,7,No,12.8,Low,T3,324,,,,,,0,0,1,0,Dead Oct.25.2024
Dec-06-2024,8,No,12.8,Low,T3,324,,,,,,0,0,1,0,Dead Oct.25.2024
Dec-13-2024,9,No,12.8,Low,T3,324,,,,,,0,0,1,0,Dead Oct.25.2024
Dec-20-2024,10,No,12.8,Low,T3,324,,,,,,0,0,1,0,Dead Oct.25.2024
Dec-27-2024,11,No,12.8,Low,T3,324,,,,,,0,0,1,0,Dead Oct.25.2024
Jan-03-2025,12,No,12.8,Low,T3,324,,,,,,0,0,1,0,Dead Oct.25.2024
Jan-10-2025,13,No,12.8,Low,T3,324,,,,,,0,0,1,0,Dead Oct.25.2024
Jan-17-2025,14,No,12.8,Low,T3,324,,,,,,0,0,1,0,Dead Oct.25.2024
Jan-25-2025,15,No,12.8,Low,T3,324,,,,,,0,0,1,0,Dead Oct.25.2024
Jan-31-2025,16,No,12.8,Low,T3,324,,,,,,0,0,1,0,Dead Oct.25.2024
0ct-11-2024,0,No,19.2,Low,O4,325,10.1,0,0,0,0,0,1,0,0,NA
0ct-18-2024,1,No,19.2,Low,O4,325,11.5,0,0,0,0,0,1,0,0,NA
0ct-25-2024,2,No,19.2,Low,O4,325,9.9,0,0,0,0,0,1,0,0,NA
Nov-01-2024,3,No,19.2,Low,O4,325,10.5,0,0,0,0,0,1,0,0,NA
Nov-08-2024,4,No,19.2,Low,O4,325,11,0,0,0,0,0,1,0,0,NA
Nov-15-2024,5,No,19.2,Low,O4,325,11.9,0,0,0,0,0,1,0,0,NA
Nov-22-2024,6,No,19.2,Low,O4,325,11.2,0,0,0,0,0,1,0,0,NA
Nov-29-2024,7,No,19.2,Low,O4,325,11.1,0,0,0,0,0,1,0,1,NA
Dec-06-2024,8,No,19.2,Low,O4,325,,,,,,0,0,1,0,Dead Dec.06.2024
Dec-13-2024,9,No,19.2,Low,O4,325,,,,,,0,0,1,0,Dead Dec.06.2024
Dec-20-2024,10,No,19.2,Low,O4,325,,,,,,0,0,1,0,Dead Dec.06.2024
Dec-27-2024,11,No,19.2,Low,O4,325,,,,,,0,0,1,0,Dead Dec.06.2024
Jan-03-2025,12,No,19.2,Low,O4,325,,,,,,0,0,1,0,Dead Dec.06.2024
Jan-10-2025,13,No,19.2,Low,O4,325,,,,,,0,0,1,0,Dead Dec.06.2024
Jan-17-2025,14,No,19.2,Low,O4,325,,,,,,0,0,1,0,Dead Dec.06.2024
Jan-25-2025,15,No,19.2,Low,O4,325,,,,,,0,0,1,0,Dead Dec.06.2024
Jan-31-2025,16,No,19.2,Low,O4,325,,,,,,0,0,1,0,Dead Dec.06.2024
0ct-11-2024,0,No,19.2,Low,P4,326,11.9,0,0,0,0,0,1,0,0,NA
0ct-18-2024,1,No,19.2,Low,P4,326,11.5,0,0,0,0,0,1,0,0,NA
0ct-25-2024,2,No,19.2,Low,P4,326,11.6,0,0,0,0,0,1,0,0,NA
Nov-01-2024,3,No,19.2,Low,P4,326,11.6,0,0,0,0,0,1,0,0,NA
Nov-08-2024,4,No,19.2,Low,P4,326,12,0,0,0,0,0,1,0,0,NA
Nov-15-2024,5,No,19.2,Low,P4,326,12.2,0,0,0,0,0,1,0,0,NA
Nov-22-2024,6,No,19.2,Low,P4,326,12.1,0,0,0,0,0,1,0,0,NA
Nov-29-2024,7,No,19.2,Low,P4,326,11.5,0,0,0,0,0,1,0,0,NA
Dec-06-2024,8,No,19.2,Low,P4,326,11.5,0,0,0,0,0,1,0,0,NA
Dec-13-2024,9,No,19.2,Low,P4,326,11.7,0,0,0,0,0,1,0,0,NA
Dec-20-2024,10,No,19.2,Low,P4,326,11.6,0,0,0,0,0,1,0,0,NA
Dec-27-2024,11,No,19.2,Low,P4,326,11.8,0,0,0,0,0,1,0,0,NA
Jan-03-2025,12,No,19.2,Low,P4,326,11.5,0,0,0,0,0,1,0,1,NA
Jan-10-2025,13,No,19.2,Low,P4,326,,,,,,0,0,1,0,Dead Jan.10.2025
Jan-17-2025,14,No,19.2,Low,P4,326,,,,,,0,0,1,0,Dead Jan.10.2025
Jan-25-2025,15,No,19.2,Low,P4,326,,,,,,0,0,1,0,Dead Jan.10.2025
Jan-31-2025,16,No,19.2,Low,P4,326,,,,,,0,0,1,0,Dead Jan.10.2025
0ct-11-2024,0,No,19.2,Low,Q4,327,12.9,0,0,0,0,0,1,0,0,NA
0ct-18-2024,1,No,19.2,Low,Q4,327,13.2,0,0,0,0,0,1,0,0,NA
0ct-25-2024,2,No,19.2,Low,Q4,327,13.1,0,0,0,0,0,1,0,0,NA
Nov-01-2024,3,No,19.2,Low,Q4,327,12.9,0,0,0,0,0,1,0,0,NA
Nov-08-2024,4,No,19.2,Low,Q4,327,13,0,0,0,0,0,1,0,0,NA
Nov-15-2024,5,No,19.2,Low,Q4,327,13.6,0,0,0,0,0,1,0,0,NA
Nov-22-2024,6,No,19.2,Low,Q4,327,13.6,0,0,0,0,0,1,0,1,NA
Nov-29-2024,7,No,19.2,Low,Q4,327,,,,,,0,0,1,0,Dead Nov.29.2024
Dec-06-2024,8,No,19.2,Low,Q4,327,,,,,,0,0,1,0,Dead Nov.29.2024
Dec-13-2024,9,No,19.2,Low,Q4,327,,,,,,0,0,1,0,Dead Nov.29.2024
Dec-20-2024,10,No,19.2,Low,Q4,327,,,,,,0,0,1,0,Dead Nov.29.2024
Dec-27-2024,11,No,19.2,Low,Q4,327,,,,,,0,0,1,0,Dead Nov.29.2024
Jan-03-2025,12,No,19.2,Low,Q4,327,,,,,,0,0,1,0,Dead Nov.29.2024
Jan-10-2025,13,No,19.2,Low,Q4,327,,,,,,0,0,1,0,Dead Nov.29.2024
Jan-17-2025,14,No,19.2,Low,Q4,327,,,,,,0,0,1,0,Dead Nov.29.2024
Jan-25-2025,15,No,19.2,Low,Q4,327,,,,,,0,0,1,0,Dead Nov.29.2024
Jan-31-2025,16,No,19.2,Low,Q4,327,,,,,,0,0,1,0,Dead Nov.29.2024
0ct-11-2024,0,No,19.2,Low,R4,328,13,0,0,0,0,0,1,0,0,NA
0ct-18-2024,1,No,19.2,Low,R4,328,13.4,0,0,0,0,0,1,0,0,NA
0ct-25-2024,2,No,19.2,Low,R4,328,13.2,0,0,0,0,0,1,0,0,NA
Nov-01-2024,3,No,19.2,Low,R4,328,13.5,0,0,0,0,0,1,0,0,NA
Nov-08-2024,4,No,19.2,Low,R4,328,13.1,0,0,0,0,0,1,0,1,NA
Nov-15-2024,5,No,19.2,Low,R4,328,,,,,,0,0,1,0,Dead Nov.15.2024
Nov-22-2024,6,No,19.2,Low,R4,328,,,,,,0,0,1,0,Dead Nov.15.2024
Nov-29-2024,7,No,19.2,Low,R4,328,,,,,,0,0,1,0,Dead Nov.15.2024
Dec-06-2024,8,No,19.2,Low,R4,328,,,,,,0,0,1,0,Dead Nov.15.2024
Dec-13-2024,9,No,19.2,Low,R4,328,,,,,,0,0,1,0,Dead Nov.15.2024
Dec-20-2024,10,No,19.2,Low,R4,328,,,,,,0,0,1,0,Dead Nov.15.2024
Dec-27-2024,11,No,19.2,Low,R4,328,,,,,,0,0,1,0,Dead Nov.15.2024
Jan-03-2025,12,No,19.2,Low,R4,328,,,,,,0,0,1,0,Dead Nov.15.2024
Jan-10-2025,13,No,19.2,Low,R4,328,,,,,,0,0,1,0,Dead Nov.15.2024
Jan-17-2025,14,No,19.2,Low,R4,328,,,,,,0,0,1,0,Dead Nov.15.2024
Jan-25-2025,15,No,19.2,Low,R4,328,,,,,,0,0,1,0,Dead Nov.15.2024
Jan-31-2025,16,No,19.2,Low,R4,328,,,,,,0,0,1,0,Dead Nov.15.2024
0ct-11-2024,0,No,19.2,Low,S4,329,13.7,0,0,0,0,0,1,0,0,NA
0ct-18-2024,1,No,19.2,Low,S4,329,13.8,0,0,0,0,0,1,0,0,NA
0ct-25-2024,2,No,19.2,Low,S4,329,14,0,0,0,0,0,1,0,0,NA
Nov-01-2024,3,No,19.2,Low,S4,329,14,0,0,0,0,0,1,0,0,NA
Nov-08-2024,4,No,19.2,Low,S4,329,14.2,0,0,0,0,0,1,0,0,NA
Nov-15-2024,5,No,19.2,Low,S4,329,14.9,0,0,0,0,0,1,0,0,NA
Nov-22-2024,6,No,19.2,Low,S4,329,16.1,0,0,0,0,0,1,0,1,NA
Nov-29-2024,7,No,19.2,Low,S4,329,,,,,,0,0,1,0,Dead Nov.29.2024
Dec-06-2024,8,No,19.2,Low,S4,329,,,,,,0,0,1,0,Dead Nov.29.2024
Dec-13-2024,9,No,19.2,Low,S4,329,,,,,,0,0,1,0,Dead Nov.29.2024
Dec-20-2024,10,No,19.2,Low,S4,329,,,,,,0,0,1,0,Dead Nov.29.2024
Dec-27-2024,11,No,19.2,Low,S4,329,,,,,,0,0,1,0,Dead Nov.29.2024
Jan-03-2025,12,No,19.2,Low,S4,329,,,,,,0,0,1,0,Dead Nov.29.2024
Jan-10-2025,13,No,19.2,Low,S4,329,,,,,,0,0,1,0,Dead Nov.29.2024
Jan-17-2025,14,No,19.2,Low,S4,329,,,,,,0,0,1,0,Dead Nov.29.2024
Jan-25-2025,15,No,19.2,Low,S4,329,,,,,,0,0,1,0,Dead Nov.29.2024
Jan-31-2025,16,No,19.2,Low,S4,329,,,,,,0,0,1,0,Dead Nov.29.2024
0ct-11-2024,0,No,19.2,Low,T4,330,9.2,0,0,0,0,0,1,0,0,NA
0ct-18-2024,1,No,19.2,Low,T4,330,10.3,0,0,0,0,0,1,0,0,NA
0ct-25-2024,2,No,19.2,Low,T4,330,8.8,0,0,0,0,0,1,0,0,NA
Nov-01-2024,3,No,19.2,Low,T4,330,9,0,0,0,0,0,1,0,0,NA
Nov-08-2024,4,No,19.2,Low,T4,330,10.1,0,0,0,0,0,1,0,0,NA
Nov-15-2024,5,No,19.2,Low,T4,330,9.8,0,0,0,0,0,1,0,1,NA
Nov-22-2024,6,No,19.2,Low,T4,330,,,,,,0,0,1,0,Dead Nov.22.2024
Nov-29-2024,7,No,19.2,Low,T4,330,,,,,,0,0,1,0,Dead Nov.22.2024
Dec-06-2024,8,No,19.2,Low,T4,330,,,,,,0,0,1,0,Dead Nov.22.2024
Dec-13-2024,9,No,19.2,Low,T4,330,,,,,,0,0,1,0,Dead Nov.22.2024
Dec-20-2024,10,No,19.2,Low,T4,330,,,,,,0,0,1,0,Dead Nov.22.2024
Dec-27-2024,11,No,19.2,Low,T4,330,,,,,,0,0,1,0,Dead Nov.22.2024
Jan-03-2025,12,No,19.2,Low,T4,330,,,,,,0,0,1,0,Dead Nov.22.2024
Jan-10-2025,13,No,19.2,Low,T4,330,,,,,,0,0,1,0,Dead Nov.22.2024
Jan-17-2025,14,No,19.2,Low,T4,330,,,,,,0,0,1,0,Dead Nov.22.2024
Jan-25-2025,15,No,19.2,Low,T4,330,,,,,,0,0,1,0,Dead Nov.22.2024
Jan-31-2025,16,No,19.2,Low,T4,330,,,,,,0,0,1,0,Dead Nov.22.2024
0ct-11-2024,0,No,25.6,Low,O5,331,11.2,0,0,0,0,0,1,0,0,NA
0ct-18-2024,1,No,25.6,Low,O5,331,12.3,0,0,0,0,0,1,0,0,NA
0ct-25-2024,2,No,25.6,Low,O5,331,11.1,0,0,0,0,0,1,0,0,NA
Nov-01-2024,3,No,25.6,Low,O5,331,11.8,0,0,0,0,0,1,0,1,NA
Nov-08-2024,4,No,25.6,Low,O5,331,,,,,,0,0,1,0,Dead Nov.08.2024
Nov-15-2024,5,No,25.6,Low,O5,331,,,,,,0,0,1,0,Dead Nov.08.2024
Nov-22-2024,6,No,25.6,Low,O5,331,,,,,,0,0,1,0,Dead Nov.08.2024
Nov-29-2024,7,No,25.6,Low,O5,331,,,,,,0,0,1,0,Dead Nov.08.2024
Dec-06-2024,8,No,25.6,Low,O5,331,,,,,,0,0,1,0,Dead Nov.08.2024
Dec-13-2024,9,No,25.6,Low,O5,331,,,,,,0,0,1,0,Dead Nov.08.2024
Dec-20-2024,10,No,25.6,Low,O5,331,,,,,,0,0,1,0,Dead Nov.08.2024
Dec-27-2024,11,No,25.6,Low,O5,331,,,,,,0,0,1,0,Dead Nov.08.2024
Jan-03-2025,12,No,25.6,Low,O5,331,,,,,,0,0,1,0,Dead Nov.08.2024
Jan-10-2025,13,No,25.6,Low,O5,331,,,,,,0,0,1,0,Dead Nov.08.2024
Jan-17-2025,14,No,25.6,Low,O5,331,,,,,,0,0,1,0,Dead Nov.08.2024
Jan-25-2025,15,No,25.6,Low,O5,331,,,,,,0,0,1,0,Dead Nov.08.2024
Jan-31-2025,16,No,25.6,Low,O5,331,,,,,,0,0,1,0,Dead Nov.08.2024
0ct-11-2024,0,No,25.6,Low,P5,332,13.3,0,0,0,0,0,1,0,0,NA
0ct-18-2024,1,No,25.6,Low,P5,332,13.8,0,0,0,0,0,1,0,0,NA
0ct-25-2024,2,No,25.6,Low,P5,332,13.1,0,0,0,0,0,1,0,0,NA
Nov-01-2024,3,No,25.6,Low,P5,332,13.2,0,0,0,0,0,1,0,0,NA
Nov-08-2024,4,No,25.6,Low,P5,332,13.7,0,0,0,0,0,1,0,0,NA
Nov-15-2024,5,No,25.6,Low,P5,332,13.7,0,0,0,0,0,1,0,1,NA
Nov-22-2024,6,No,25.6,Low,P5,332,,,,,,0,0,1,0,Dead Nov.22.2024
Nov-29-2024,7,No,25.6,Low,P5,332,,,,,,0,0,1,0,Dead Nov.22.2024
Dec-06-2024,8,No,25.6,Low,P5,332,,,,,,0,0,1,0,Dead Nov.22.2024
Dec-13-2024,9,No,25.6,Low,P5,332,,,,,,0,0,1,0,Dead Nov.22.2024
Dec-20-2024,10,No,25.6,Low,P5,332,,,,,,0,0,1,0,Dead Nov.22.2024
Dec-27-2024,11,No,25.6,Low,P5,332,,,,,,0,0,1,0,Dead Nov.22.2024
Jan-03-2025,12,No,25.6,Low,P5,332,,,,,,0,0,1,0,Dead Nov.22.2024
Jan-10-2025,13,No,25.6,Low,P5,332,,,,,,0,0,1,0,Dead Nov.22.2024
Jan-17-2025,14,No,25.6,Low,P5,332,,,,,,0,0,1,0,Dead Nov.22.2024
Jan-25-2025,15,No,25.6,Low,P5,332,,,,,,0,0,1,0,Dead Nov.22.2024
Jan-31-2025,16,No,25.6,Low,P5,332,,,,,,0,0,1,0,Dead Nov.22.2024
0ct-11-2024,0,No,25.6,Low,Q5,333,8.8,0,0,0,0,0,1,0,0,NA
0ct-18-2024,1,No,25.6,Low,Q5,333,10.2,0,0,0,0,0,1,0,0,NA
0ct-25-2024,2,No,25.6,Low,Q5,333,8.5,0,0,0,0,0,1,0,1,NA
Nov-01-2024,3,No,25.6,Low,Q5,333,,,,,,0,0,1,0,Dead Nov.01.2024
Nov-08-2024,4,No,25.6,Low,Q5,333,,,,,,0,0,1,0,Dead Nov.01.2024
Nov-15-2024,5,No,25.6,Low,Q5,333,,,,,,0,0,1,0,Dead Nov.01.2024
Nov-22-2024,6,No,25.6,Low,Q5,333,,,,,,0,0,1,0,Dead Nov.01.2024
Nov-29-2024,7,No,25.6,Low,Q5,333,,,,,,0,0,1,0,Dead Nov.01.2024
Dec-06-2024,8,No,25.6,Low,Q5,333,,,,,,0,0,1,0,Dead Nov.01.2024
Dec-13-2024,9,No,25.6,Low,Q5,333,,,,,,0,0,1,0,Dead Nov.01.2024
Dec-20-2024,10,No,25.6,Low,Q5,333,,,,,,0,0,1,0,Dead Nov.01.2024
Dec-27-2024,11,No,25.6,Low,Q5,333,,,,,,0,0,1,0,Dead Nov.01.2024
Jan-03-2025,12,No,25.6,Low,Q5,333,,,,,,0,0,1,0,Dead Nov.01.2024
Jan-10-2025,13,No,25.6,Low,Q5,333,,,,,,0,0,1,0,Dead Nov.01.2024
Jan-17-2025,14,No,25.6,Low,Q5,333,,,,,,0,0,1,0,Dead Nov.01.2024
Jan-25-2025,15,No,25.6,Low,Q5,333,,,,,,0,0,1,0,Dead Nov.01.2024
Jan-31-2025,16,No,25.6,Low,Q5,333,,,,,,0,0,1,0,Dead Nov.01.2024
0ct-11-2024,0,No,25.6,Low,R5,334,9.4,0,0,0,0,0,1,0,0,NA
0ct-18-2024,1,No,25.6,Low,R5,334,9.7,0,0,0,0,0,1,0,0,NA
0ct-25-2024,2,No,25.6,Low,R5,334,9.4,0,0,0,0,0,1,0,1,NA
Nov-01-2024,3,No,25.6,Low,R5,334,,,,,,0,0,1,0,Dead Nov.01.2024
Nov-08-2024,4,No,25.6,Low,R5,334,,,,,,0,0,1,0,Dead Nov.01.2024
Nov-15-2024,5,No,25.6,Low,R5,334,,,,,,0,0,1,0,Dead Nov.01.2024
Nov-22-2024,6,No,25.6,Low,R5,334,,,,,,0,0,1,0,Dead Nov.01.2024
Nov-29-2024,7,No,25.6,Low,R5,334,,,,,,0,0,1,0,Dead Nov.01.2024
Dec-06-2024,8,No,25.6,Low,R5,334,,,,,,0,0,1,0,Dead Nov.01.2024
Dec-13-2024,9,No,25.6,Low,R5,334,,,,,,0,0,1,0,Dead Nov.01.2024
Dec-20-2024,10,No,25.6,Low,R5,334,,,,,,0,0,1,0,Dead Nov.01.2024
Dec-27-2024,11,No,25.6,Low,R5,334,,,,,,0,0,1,0,Dead Nov.01.2024
Jan-03-2025,12,No,25.6,Low,R5,334,,,,,,0,0,1,0,Dead Nov.01.2024
Jan-10-2025,13,No,25.6,Low,R5,334,,,,,,0,0,1,0,Dead Nov.01.2024
Jan-17-2025,14,No,25.6,Low,R5,334,,,,,,0,0,1,0,Dead Nov.01.2024
Jan-25-2025,15,No,25.6,Low,R5,334,,,,,,0,0,1,0,Dead Nov.01.2024
Jan-31-2025,16,No,25.6,Low,R5,334,,,,,,0,0,1,0,Dead Nov.01.2024
0ct-11-2024,0,No,25.6,Low,S5,335,8.7,0,0,0,0,0,1,0,0,NA
0ct-18-2024,1,No,25.6,Low,S5,335,9.2,0,0,0,0,0,1,0,0,NA
0ct-25-2024,2,No,25.6,Low,S5,335,9.3,0,0,0,0,0,1,0,1,NA
Nov-01-2024,3,No,25.6,Low,S5,335,,,,,,0,0,1,0,Dead Nov.01.2024
Nov-08-2024,4,No,25.6,Low,S5,335,,,,,,0,0,1,0,Dead Nov.01.2024
Nov-15-2024,5,No,25.6,Low,S5,335,,,,,,0,0,1,0,Dead Nov.01.2024
Nov-22-2024,6,No,25.6,Low,S5,335,,,,,,0,0,1,0,Dead Nov.01.2024
Nov-29-2024,7,No,25.6,Low,S5,335,,,,,,0,0,1,0,Dead Nov.01.2024
Dec-06-2024,8,No,25.6,Low,S5,335,,,,,,0,0,1,0,Dead Nov.01.2024
Dec-13-2024,9,No,25.6,Low,S5,335,,,,,,0,0,1,0,Dead Nov.01.2024
Dec-20-2024,10,No,25.6,Low,S5,335,,,,,,0,0,1,0,Dead Nov.01.2024
Dec-27-2024,11,No,25.6,Low,S5,335,,,,,,0,0,1,0,Dead Nov.01.2024
Jan-03-2025,12,No,25.6,Low,S5,335,,,,,,0,0,1,0,Dead Nov.01.2024
Jan-10-2025,13,No,25.6,Low,S5,335,,,,,,0,0,1,0,Dead Nov.01.2024
Jan-17-2025,14,No,25.6,Low,S5,335,,,,,,0,0,1,0,Dead Nov.01.2024
Jan-25-2025,15,No,25.6,Low,S5,335,,,,,,0,0,1,0,Dead Nov.01.2024
Jan-31-2025,16,No,25.6,Low,S5,335,,,,,,0,0,1,0,Dead Nov.01.2024
0ct-11-2024,0,No,25.6,Low,T5,336,11.6,0,0,0,0,0,1,0,0,NA
0ct-18-2024,1,No,25.6,Low,T5,336,11.2,0,0,0,0,0,1,0,1,NA
0ct-25-2024,2,No,25.6,Low,T5,336,,,,,,0,0,1,0,Dead Oct.25.2024
Nov-01-2024,3,No,25.6,Low,T5,336,,,,,,0,0,1,0,Dead Oct.25.2024
Nov-08-2024,4,No,25.6,Low,T5,336,,,,,,0,0,1,0,Dead Oct.25.2024
Nov-15-2024,5,No,25.6,Low,T5,336,,,,,,0,0,1,0,Dead Oct.25.2024
Nov-22-2024,6,No,25.6,Low,T5,336,,,,,,0,0,1,0,Dead Oct.25.2024
Nov-29-2024,7,No,25.6,Low,T5,336,,,,,,0,0,1,0,Dead Oct.25.2024
Dec-06-2024,8,No,25.6,Low,T5,336,,,,,,0,0,1,0,Dead Oct.25.2024
Dec-13-2024,9,No,25.6,Low,T5,336,,,,,,0,0,1,0,Dead Oct.25.2024
Dec-20-2024,10,No,25.6,Low,T5,336,,,,,,0,0,1,0,Dead Oct.25.2024
Dec-27-2024,11,No,25.6,Low,T5,336,,,,,,0,0,1,0,Dead Oct.25.2024
Jan-03-2025,12,No,25.6,Low,T5,336,,,,,,0,0,1,0,Dead Oct.25.2024
Jan-10-2025,13,No,25.6,Low,T5,336,,,,,,0,0,1,0,Dead Oct.25.2024
Jan-17-2025,14,No,25.6,Low,T5,336,,,,,,0,0,1,0,Dead Oct.25.2024
Jan-25-2025,15,No,25.6,Low,T5,336,,,,,,0,0,1,0,Dead Oct.25.2024
Jan-31-2025,16,No,25.6,Low,T5,336,,,,,,0,0,1,0,Dead Oct.25.2024
0ct-11-2024,0,No,32,Low,O6,337,9.5,0,0,0,0,0,1,0,0,NA
0ct-18-2024,1,No,32,Low,O6,337,11.4,0,0,0,0,0,1,0,0,NA
0ct-25-2024,2,No,32,Low,O6,337,10.3,0,0,0,0,0,1,0,1,NA
Nov-01-2024,3,No,32,Low,O6,337,,,,,,0,0,1,0,Dead Nov.01.2024
Nov-08-2024,4,No,32,Low,O6,337,,,,,,0,0,1,0,Dead Nov.01.2024
Nov-15-2024,5,No,32,Low,O6,337,,,,,,0,0,1,0,Dead Nov.01.2024
Nov-22-2024,6,No,32,Low,O6,337,,,,,,0,0,1,0,Dead Nov.01.2024
Nov-29-2024,7,No,32,Low,O6,337,,,,,,0,0,1,0,Dead Nov.01.2024
Dec-06-2024,8,No,32,Low,O6,337,,,,,,0,0,1,0,Dead Nov.01.2024
Dec-13-2024,9,No,32,Low,O6,337,,,,,,0,0,1,0,Dead Nov.01.2024
Dec-20-2024,10,No,32,Low,O6,337,,,,,,0,0,1,0,Dead Nov.01.2024
Dec-27-2024,11,No,32,Low,O6,337,,,,,,0,0,1,0,Dead Nov.01.2024
Jan-03-2025,12,No,32,Low,O6,337,,,,,,0,0,1,0,Dead Nov.01.2024
Jan-10-2025,13,No,32,Low,O6,337,,,,,,0,0,1,0,Dead Nov.01.2024
Jan-17-2025,14,No,32,Low,O6,337,,,,,,0,0,1,0,Dead Nov.01.2024
Jan-25-2025,15,No,32,Low,O6,337,,,,,,0,0,1,0,Dead Nov.01.2024
Jan-31-2025,16,No,32,Low,O6,337,,,,,,0,0,1,0,Dead Nov.01.2024
0ct-11-2024,0,No,32,Low,P6,338,9.7,0,0,0,0,0,1,0,0,NA
0ct-18-2024,1,No,32,Low,P6,338,10.1,0,0,0,0,0,1,0,1,NA
0ct-25-2024,2,No,32,Low,P6,338,,,,,,0,0,1,0,Dead Oct.25.2024
Nov-01-2024,3,No,32,Low,P6,338,,,,,,0,0,NA,0,Dead Oct.25.2024
Nov-08-2024,4,No,32,Low,P6,338,,,,,,0,0,1,0,Dead Oct.25.2024
Nov-15-2024,5,No,32,Low,P6,338,,,,,,0,0,1,0,Dead Oct.25.2024
Nov-22-2024,6,No,32,Low,P6,338,,,,,,0,0,1,0,Dead Oct.25.2024
Nov-29-2024,7,No,32,Low,P6,338,,,,,,0,0,1,0,Dead Oct.25.2024
Dec-06-2024,8,No,32,Low,P6,338,,,,,,0,0,1,0,Dead Oct.25.2024
Dec-13-2024,9,No,32,Low,P6,338,,,,,,0,0,1,0,Dead Oct.25.2024
Dec-20-2024,10,No,32,Low,P6,338,,,,,,0,0,1,0,Dead Oct.25.2024
Dec-27-2024,11,No,32,Low,P6,338,,,,,,0,0,1,0,Dead Oct.25.2024
Jan-03-2025,12,No,32,Low,P6,338,,,,,,0,0,1,0,Dead Oct.25.2024
Jan-10-2025,13,No,32,Low,P6,338,,,,,,0,0,1,0,Dead Oct.25.2024
Jan-17-2025,14,No,32,Low,P6,338,,,,,,0,0,1,0,Dead Oct.25.2024
Jan-25-2025,15,No,32,Low,P6,338,,,,,,0,0,1,0,Dead Oct.25.2024
Jan-31-2025,16,No,32,Low,P6,338,,,,,,0,0,1,0,Dead Oct.25.2024
0ct-11-2024,0,No,32,Low,Q6,339,12,0,0,0,0,0,1,0,0,NA
0ct-18-2024,1,No,32,Low,Q6,339,13,0,0,0,0,0,1,0,0,NA
0ct-25-2024,2,No,32,Low,Q6,339,12.3,0,0,0,0,0,1,0,0,NA
Nov-01-2024,3,No,32,Low,Q6,339,11.7,0,0,0,0,0,1,0,1,NA
Nov-08-2024,4,No,32,Low,Q6,339,,,,,,0,0,1,0,Dead Nov.08.2024
Nov-15-2024,5,No,32,Low,Q6,339,,,,,,0,0,1,0,Dead Nov.08.2024
Nov-22-2024,6,No,32,Low,Q6,339,,,,,,0,0,1,0,Dead Nov.08.2024
Nov-29-2024,7,No,32,Low,Q6,339,,,,,,0,0,1,0,Dead Nov.08.2024
Dec-06-2024,8,No,32,Low,Q6,339,,,,,,0,0,1,0,Dead Nov.08.2024
Dec-13-2024,9,No,32,Low,Q6,339,,,,,,0,0,1,0,Dead Nov.08.2024
Dec-20-2024,10,No,32,Low,Q6,339,,,,,,0,0,1,0,Dead Nov.08.2024
Dec-27-2024,11,No,32,Low,Q6,339,,,,,,0,0,1,0,Dead Nov.08.2024
Jan-03-2025,12,No,32,Low,Q6,339,,,,,,0,0,1,0,Dead Nov.08.2024
Jan-10-2025,13,No,32,Low,Q6,339,,,,,,0,0,1,0,Dead Nov.08.2024
Jan-17-2025,14,No,32,Low,Q6,339,,,,,,0,0,1,0,Dead Nov.08.2024
Jan-25-2025,15,No,32,Low,Q6,339,,,,,,0,0,1,0,Dead Nov.08.2024
Jan-31-2025,16,No,32,Low,Q6,339,,,,,,0,0,1,0,Dead Nov.08.2024
0ct-11-2024,0,No,32,Low,R6,340,12.9,0,0,0,0,0,1,0,0,NA
0ct-18-2024,1,No,32,Low,R6,340,13.2,0,0,0,0,0,1,0,0,NA
0ct-25-2024,2,No,32,Low,R6,340,11.8,0,0,0,0,0,1,0,1,NA
Nov-01-2024,3,No,32,Low,R6,340,,,,,,0,0,1,0,Dead Nov.01.2024
Nov-08-2024,4,No,32,Low,R6,340,,,,,,0,0,1,0,Dead Nov.01.2024
Nov-15-2024,5,No,32,Low,R6,340,,,,,,0,0,1,0,Dead Nov.01.2024
Nov-22-2024,6,No,32,Low,R6,340,,,,,,0,0,1,0,Dead Nov.01.2024
Nov-29-2024,7,No,32,Low,R6,340,,,,,,0,0,1,0,Dead Nov.01.2024
Dec-06-2024,8,No,32,Low,R6,340,,,,,,0,0,1,0,Dead Nov.01.2024
